identifiantCandidat,genre,nationalite,serie,mentionAuBac,redoublementTerminale,rangEnTerminale,age,annee
20205821,M,IVOIRIENNE,C,PASSABLE,NON,13,18.0,2020
20205836,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,7,17.0,2020
20205887,F,IVOIRIENNE,G2,ASSEZ-BIEN,OUI,3,24.0,2020
20205935,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,11,18.0,2020
20205943,M,IVOIRIENNE,C,PASSABLE,NON,3,18.0,2020
20205947,F,CAMEROUNAISE,A1,PASSABLE,NON,2,18.0,2020
20205964,M,IVOIRIENNE,BT MAINTENANCE ELECTROTECHNIQUE ,ASSEZ-BIEN,NON,1,25.0,2020
20206024,M,IVOIRIENNE,B,ASSEZ-BIEN,NON,2,20.0,2020
20206036,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,19.0,2020
20206049,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,19.0,2020
20206052,M,IVOIRIENNE,D,BIEN,OUI,1,17.0,2020
20206096,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,19.0,2020
20206120,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,17.0,2020
20206127,M,IVOIRIENNE,B,PASSABLE,NON,2,21.0,2020
20206157,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,5,18.0,2020
20206181,F,IVOIRIENNE,D,BIEN,OUI,1,20.0,2020
20206184,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,8,17.0,2020
20206188,F,IVOIRIENNE,S,BIEN,NON,1,18.0,2020
20206221,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,19.0,2020
20206277,M,IVOIRIENNE,D,TRES BIEN,NON,4,19.0,2020
20206289,F,IVOIRIENNE,C,ASSEZ-BIEN,OUI,11,18.0,2020
20206306,M,IVOIRIENNE,D,BIEN,OUI,1,22.0,2020
20206358,F,IVOIRIENNE,D,BIEN,NON,2,19.0,2020
20206379,F,IVOIRIENNE,G2,ASSEZ-BIEN,NON,13,21.0,2020
20206405,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,17.0,2020
20206406,M,IVOIRIENNE,C,PASSABLE,OUI,2,19.0,2020
20206434,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,21.0,2020
20206470,M,IVOIRIENNE,C,BIEN,NON,2,18.0,2020
20206524,M,IVOIRIENNE,C,PASSABLE,NON,16,19.0,2020
20206557,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,29,18.0,2020
20206570,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,18.0,2020
20206608,F,IVOIRIENNE,D,BIEN,NON,1,18.0,2020
20206614,F,IVOIRIENNE,D,BIEN,OUI,1,20.0,2020
20206630,M,IVOIRIENNE,A2,BIEN,NON,1,20.0,2020
20206640,M,IVOIRIENNE,C,PASSABLE,NON,10,17.0,2020
20206642,F,IVOIRIENNE,D,BIEN,NON,1,17.0,2020
20206671,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,23.0,2020
20206713,M,IVOIRIENNE,F4,ASSEZ-BIEN,NON,15,17.0,2020
20206716,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,3,20.0,2020
20206726,M,IVOIRIENNE,F3,ASSEZ-BIEN,NON,19,19.0,2020
20206753,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,3,18.0,2020
20206786,M,IVOIRIENNE,A1,ASSEZ-BIEN,OUI,1,22.0,2020
20206969,M,IVOIRIENNE,F1,PASSABLE,NON,5,17.0,2020
20206992,M,IVOIRIENNE,G2,ASSEZ-BIEN,NON,2,22.0,2020
20207011,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20207019,M,IVOIRIENNE,D,BIEN,NON,17,17.0,2020
20207021,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2020
20207023,F,GUINEENNE,C,ASSEZ-BIEN,OUI,1,21.0,2020
20207087,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20207115,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,19,19.0,2020
20207155,M,IVOIRIENNE,C,PASSABLE,NON,6,19.0,2020
20207159,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,2,17.0,2020
20207219,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,18.0,2020
20207253,M,IVOIRIENNE,G2,PASSABLE,NON,5,18.0,2020
20207255,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,3,19.0,2020
20207258,F,IVOIRIENNE,A1,BIEN,NON,1,19.0,2020
20207269,M,IVOIRIENNE,C,PASSABLE,NON,9,18.0,2020
20207383,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,2,18.0,2020
20207392,M,IVOIRIENNE,G2,ASSEZ-BIEN,NON,1,18.0,2020
20207399,F,NIGERIANNE,C,BIEN,NON,2,18.0,2020
20207400,M,IVOIRIENNE,D,BIEN,OUI,1,20.0,2020
20207437,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,17.0,2020
20207489,F,IVOIRIENNE,B,ASSEZ-BIEN,OUI,6,21.0,2020
20207514,F,IVOIRIENNE,C,BIEN,NON,2,18.0,2020
20207587,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,14,21.0,2020
20207665,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,19.0,2020
20207671,M,IVOIRIENNE,ES,PASSABLE,NON,7,20.0,2020
20207679,M,IVOIRIENNE,F3,PASSABLE,NON,19,18.0,2020
20207722,M,IVOIRIENNE,B,PASSABLE,NON,5,19.0,2020
20207728,M,IVOIRIENNE,C,PASSABLE,NON,2,18.0,2020
20207778,M,IVOIRIENNE,D,BIEN,OUI,1,23.0,2020
20207801,F,IVOIRIENNE,F1,PASSABLE,NON,10,18.0,2020
20207852,M,IVOIRIENNE,G2,BIEN,NON,3,19.0,2020
20207867,M,IVOIRIENNE,C,BIEN,NON,12,18.0,2020
20207958,M,IVOIRIENNE,G2,ASSEZ-BIEN,NON,1,19.0,2020
20207975,F,IVOIRIENNE,BT COMPTABILITE,PASSABLE,NON,2,22.0,2020
20208012,F,IVOIRIENNE,D,BIEN,NON,1,16.0,2020
20208036,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20208044,M,CONGOLAISE(RDC),C,BIEN,NON,3,19.0,2020
20208071,M,IVOIRIENNE,D,BIEN,NON,10,19.0,2020
20208077,F,IVOIRIENNE,A2,ASSEZ-BIEN,OUI,1,21.0,2020
20208129,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,19.0,2020
20208204,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,20.0,2020
20208279,F,IVOIRIENNE,G2,ASSEZ-BIEN,NON,2,18.0,2020
20208294,F,IVOIRIENNE,G2,BIEN,NON,1,18.0,2020
20208350,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,23.0,2020
20208388,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,12,17.0,2020
20208406,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,20.0,2020
20208416,F,IVOIRIENNE,A1,BIEN,OUI,1,18.0,2020
20208418,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20208443,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,2,19.0,2020
20208448,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2020
20208459,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,7,19.0,2020
20208515,M,IVOIRIENNE,B,ASSEZ-BIEN,NON,2,19.0,2020
20208525,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,11,19.0,2020
20208552,M,IVOIRIENNE,D,BIEN,NON,1,19.0,2020
20208568,M,IVOIRIENNE,D,BIEN,NON,1,19.0,2020
20208571,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,41,19.0,2020
20208619,F,IVOIRIENNE,D,BIEN,NON,1,17.0,2020
20208645,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,3,18.0,2020
20208674,F,IVOIRIENNE,D,BIEN,NON,3,19.0,2020
20208787,M,IVOIRIENNE,BT COMPTABILITE,BIEN,NON,1,20.0,2020
20208806,M,IVOIRIENNE,A2,BIEN,NON,1,18.0,2020
20208818,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,17.0,2020
20209024,M,IVOIRIENNE,F2,BIEN,NON,9,18.0,2020
